"PIPE_ID","WELL_ID","casing_number","Bore_Hole_ID","Comment","Alt_name"
1008014183,"7337483",0,1007525923,,
1008014184,"7337484",0,1007525929,,
1008014126,"7337489",0,1007526053,,
1008014187,"7337490",0,1007526056,,
1008014188,"7337491",0,1007526059,,
1008013958,"7337492",0,1007526101,,
1008013959,"7337493",0,1007526104,,
1008013960,"7337494",0,1007526146,,
1008013963,"7337497",0,1007526246,,
1008013964,"7337500",0,1007526268,,
1008013965,"7337501",0,1007526312,,
1008013966,"7337502",0,1007526315,,
1008013967,"7337503",0,1007526318,,
1008013968,"7337504",0,1007526321,,
1007856967,"7337583",0,1007526712,,
1007856969,"7337585",0,1007526880,,
1007856970,"7337586",0,1007526883,,
1007856971,"7337587",0,1007526921,,
1007856972,"7337588",0,1007526933,,
1007856980,"7337596",0,1007529024,,
1007856981,"7337597",0,1007529030,,
1007856982,"7337598",0,1007529311,,
1007856997,"7337613",0,1007529436,,
1007856998,"7337614",0,1007529439,,
1007856999,"7337615",0,1007529442,,
1007857000,"7337616",0,1007529453,,
1007857001,"7337617",0,1007529456,,
1007857002,"7337618",0,1007529459,,
1007857003,"7337619",0,1007529470,,
1007857004,"7337620",0,1007529473,,
1007857011,"7337627",0,1007530204,,
1007857012,"7337628",0,1007530207,,
1007857013,"7337629",0,1007530210,,
1007857014,"7337630",0,1007530226,,
1007857015,"7337631",0,1007530240,,
1007857016,"7337632",0,1007530243,,
1007857017,"7337633",0,1007530246,,
1007857018,"7337634",0,1007530249,,
1007857019,"7337635",0,1007535590,,
1007857020,"7337636",0,1007535602,,
1007857021,"7337637",0,1007535605,,
1007857022,"7337638",0,1007535608,,
1007857023,"7337639",0,1007535817,,
1007857041,"7337657",0,1007535889,,
1007857042,"7337658",0,1007535892,,
1007857051,"7337667",0,1007535919,,
1007864817,"7337678",0,1007535952,,
1007864818,"7337679",0,1007535955,,
1007864819,"7337680",0,1007535958,,
1007864820,"7337681",0,1007535961,,
1007864821,"7337682",0,1007535964,,
1007864822,"7337683",0,1007586352,,
1007975259,"7337684",0,1007586355,,
1007864823,"7337685",0,1007586361,,
1007864829,"7337691",0,1007528275,,
1007864830,"7337692",0,1007528291,,
1007864837,"7337699",0,1007528338,,
1007864838,"7337700",0,1007528344,,
1007864839,"7337701",0,1007528347,,
1007864840,"7337702",0,1007528350,,
1007864841,"7337703",0,1007528424,,
1007864842,"7337704",0,1007528427,,
1007864847,"7337709",0,1007528486,,
1007864848,"7337710",0,1007528553,,
1007864849,"7337711",0,1007528556,,
1007864850,"7337712",0,1007528572,,
1007864855,"7337717",0,1007528640,,
1007864856,"7337718",0,1007528643,,
1007864857,"7337719",0,1007528646,,
1007864858,"7337720",0,1007528649,,
1007864859,"7337721",0,1007528652,,
1007864860,"7337722",0,1007528655,,
1007864861,"7337723",0,1007528711,,
1007864866,"7337728",0,1007528789,,
1007864867,"7337729",0,1007528887,,
1007864868,"7337730",0,1007528890,,
1007864869,"7337731",0,1007528933,,
1007864870,"7337732",0,1007528977,,
1007864874,"7337736",0,1007529027,,
1008002573,"7337980",0,1007539259,,
1008002574,"7337981",0,1007539343,,
1008002575,"7337982",0,1007539395,,
1008002576,"7337983",0,1007539410,,
1008002638,"7338190",0,1007562742,,
1008002639,"7338191",0,1007562789,,
1008002640,"7338192",0,1007562799,,
1008002641,"7338193",0,1007562802,,
1008002646,"7338199",0,1007562974,,
1008002647,"7338200",0,1007563020,,
1008002659,"7338527",0,1007565619,,
1008002660,"7338528",0,1007565622,,
1008002661,"7338529",0,1007565625,,
1008002662,"7338530",0,1007565628,,
1008002663,"7338531",0,1007565631,,
1008002664,"7338532",0,1007565634,,
1008002665,"7338533",0,1007565637,,
1008002666,"7338534",0,1007565640,,
1008002667,"7338535",0,1007565643,,
1008002668,"7338536",0,1007565646,,
1008002669,"7338537",0,1007565649,,
1008002670,"7338538",0,1007565761,,
1008002671,"7338539",0,1007565764,,
1008013788,"7338540",0,1007565767,,
1008013789,"7338541",0,1007565783,,
1008013790,"7338542",0,1007565805,,
1008013809,"7338588",0,1007567680,,
1008013810,"7338589",0,1007567695,,
1008013811,"7338590",0,1007567698,,
1008013812,"7338591",0,1007567701,,
1007975273,"7338699",0,1007570275,,
1007975274,"7338700",0,1007570278,,
1007975275,"7338701",0,1007570945,,
1007975276,"7338702",0,1007570948,,
1007975277,"7338703",0,1007570951,,
1007975279,"7338705",0,1007570957,,
1007975280,"7338706",0,1007570960,,
1007975281,"7338707",0,1007570963,,
1007975282,"7338708",0,1007570966,,
1007975283,"7338709",0,1007570969,,
1007975284,"7338710",0,1007586364,,
1007975285,"7338711",0,1007586367,,
1007975286,"7338712",0,1007586370,,
1007975287,"7338713",0,1007586373,,
1007975288,"7338714",0,1007586376,,
1007975289,"7338715",0,1007586379,,
1007975290,"7338716",0,1007586382,,
1008121406,"7338720",0,1007586394,,
1008121413,"7338721",0,1007586397,,
1008121420,"7338722",0,1007586400,,
1008121427,"7338723",0,1007586406,,
1007975294,"7338724",0,1007586439,,
1008121434,"7338725",0,1007586448,,
1007975470,"7339058",0,1007581265,,
1008046250,"7339080",0,1007586415,,
1008013846,"7339147",0,1007586964,,
1008013891,"7339401",0,1007588847,,
1008013892,"7339402",0,1007588850,,
1008023859,"7339559",0,1007589881,,
1008023869,"7339607",0,1007591175,,
1008023870,"7339608",0,1007591178,,
1008023923,"7339677",0,1007591755,,
1008122218,"7339678",0,1007591758,,
1008122226,"7339679",0,1007591773,,
1008023924,"7339680",0,1007591776,,
1008023925,"7339681",0,1007591779,,
1008023926,"7339682",0,1007591794,,
1008023968,"7339877",0,1007597469,,
1008023969,"7339878",0,1007597472,,
1008024010,"7339966",0,1007602298,,
1008024060,"7340038",0,1007602980,,
1008024068,"7340046",0,1007603004,,
1008024069,"7340047",0,1007603263,,
1008024073,"7340051",0,1007603469,,
1008024075,"7340053",0,1007603900,,
1008046256,"7340095",0,1007604115,,
1008024208,"7340318",0,1007608270,,
1008024209,"7340319",0,1007608273,,
1008024210,"7340320",0,1007608276,,
1008024211,"7340321",0,1007608279,,
1008024221,"7340331",0,1007608309,,
1008024222,"7340332",0,1007608312,,
1008024223,"7340333",0,1007608315,,
1008024224,"7340334",0,1007608318,,
1008122494,"7340339",0,1007608333,,
1008024229,"7340343",0,1007608345,,
1008024230,"7340344",0,1007608348,,
1008024232,"7340346",0,1007608354,,
1008024233,"7340347",0,1007608357,,
1008024234,"7340348",0,1007608360,,
1008024236,"7340350",0,1007608366,,
1008024240,"7340354",0,1007608381,,
1008024241,"7340355",0,1007608384,,
1008024242,"7340356",0,1007608390,,
1008024243,"7340357",0,1007608393,,
1008024244,"7340358",0,1007608396,,
1008024248,"7340362",0,1007608416,,
1008024249,"7340363",0,1007608419,,
1008024250,"7340364",0,1007608422,,
1008122518,"7340366",0,1007608470,,
1008122526,"7340367",0,1007608551,,
1008024265,"7340427",0,1007609042,,
1008036864,"7340973",0,1007625988,,
1008036865,"7340974",0,1007625991,,
1008036889,"7341012",0,1007622819,,
1008036890,"7341013",0,1007622822,,
1008036916,"7341123",0,1007627819,,
1008123498,"7341449",0,1007636309,,
1008046280,"7341450",0,1007636312,,
1008123505,"7341451",0,1007636315,,
1008123518,"7341453",0,1007636321,,
1008046340,"7341522",0,1007637590,,
1008046341,"7341523",0,1007637593,,
1008046349,"7341533",0,1007637893,,
1008046350,"7341534",0,1007637909,,
1008046351,"7341535",0,1007637912,,
1008046352,"7341536",0,1007637947,,
1008046353,"7341537",0,1007637950,,
1008046354,"7341538",0,1007637953,,
1008046371,"7341566",0,1007637875,,
1008201121,"7341980",0,1007657979,,
1008201122,"7341981",0,1007657982,,
1008201123,"7341982",0,1007658075,,
1008201124,"7341983",0,1007658138,,
1008201127,"7341988",0,1007658235,,
1008201145,"7342008",0,1007658791,,
1008201146,"7342009",0,1007658794,,
1008201147,"7342010",0,1007658797,,
1008201148,"7342011",0,1007658800,,
1008201149,"7342012",0,1007658803,,
1008201150,"7342013",0,1007658806,,
1008201156,"7342019",0,1007658878,,
1008201214,"7342077",0,1007662233,,
1008201215,"7342078",0,1007662236,,
1008201216,"7342079",0,1007662245,,
1008201217,"7342080",0,1007662257,,
1008201218,"7342081",0,1007662266,,
1008201219,"7342082",0,1007662269,,
1008201220,"7342083",0,1007662272,,
1008201221,"7342084",0,1007662275,,
1008201222,"7342085",0,1007662278,,
1008201223,"7342086",0,1007662287,,
1008201224,"7342087",0,1007662290,,
1008201267,"7342131",0,1007662876,,
1008201268,"7342132",0,1007662879,,
1008201269,"7342133",0,1007662882,,
1008201270,"7342134",0,1007662885,,
1008201271,"7342135",0,1007662888,,
1008201275,"7342139",0,1007662900,,
1008201276,"7342140",0,1007662903,,
1008201288,"7342152",0,1007662939,,
1008201289,"7342153",0,1007662942,,
1008204592,"7342197",0,1007664839,,
1008204593,"7342198",0,1007664842,,
1008204594,"7342199",0,1007664845,,
1008208020,"7342328",0,1007678421,,
1008208021,"7342329",0,1007678424,,
1008208055,"7342363",0,1007678526,,
1008208056,"7342364",0,1007678529,,
1008208064,"7342372",0,1007674456,,
1007962359,"7342414",0,1007675271,,
1007845032,"7342415",0,1007675274,,
1007845033,"7342416",0,1007675277,,
1007962360,"7342420",0,1007675292,,
1007845045,"7342430",0,1007675328,,
1008050694,"7342504",0,1007677076,,
1008050695,"7342505",0,1007677079,,
1008050697,"7342507",0,1007677085,,
1008050743,"7342564",0,1007673217,,
1008050744,"7342565",0,1007673220,,
1008050745,"7342566",0,1007673223,,
1008124487,"7342762",0,1007668820,,
1008059431,"7342763",0,1007668823,,
1008059462,"7342857",0,1007669343,,
1008059465,"7342860",0,1007669352,,
1008059466,"7342861",0,1007669355,,
1008059467,"7342862",0,1007669358,,
1008059469,"7342865",0,1007669510,,
1008059471,"7342867",0,1007669530,,
1008059472,"7342868",0,1007669563,,
1008059526,"7342937",0,1007657784,,
1008124621,"7342938",0,1007657787,,
1008059548,"7342964",0,1007658018,,
1008065332,"7343043",0,1007658478,,
1008065337,"7343048",0,1007658493,,
1007845051,"7343162",0,1007660649,,
1007845052,"7343163",0,1007660652,,
1007845053,"7343164",0,1007660688,,
1007845054,"7343165",0,1007660691,,
1007845055,"7343166",0,1007660694,,
1007845056,"7343167",0,1007660697,,
1007845057,"7343168",0,1007660700,,
1007845058,"7343169",0,1007660703,,
1007845059,"7343170",0,1007660706,,
1007845060,"7343171",0,1007660709,,
1007845061,"7343172",0,1007660712,,
1007845066,"7343177",0,1007660766,,
1007845067,"7343178",0,1007660769,,
1007845068,"7343179",0,1007660772,,
1007845069,"7343180",0,1007660775,,
1007845070,"7343181",0,1007660778,,
1007845071,"7343182",0,1007660781,,
1007845072,"7343183",0,1007660784,,
1007845073,"7343184",0,1007660787,,
1007845074,"7343185",0,1007660790,,
1007845075,"7343186",0,1007660793,,
1007845076,"7343187",0,1007660796,,
1007845077,"7343188",0,1007660799,,
1007845078,"7343189",0,1007660802,,
1007845079,"7343190",0,1007660841,,
1007845080,"7343191",0,1007660844,,
1007845081,"7343192",0,1007660860,,
1007845082,"7343193",0,1007660863,,
1007845083,"7343194",0,1007660866,,
1007845084,"7343195",0,1007660869,,
1007845085,"7343196",0,1007660872,,
1007845086,"7343197",0,1007660875,,
1007845087,"7343198",0,1007660891,,
1007845088,"7343199",0,1007660894,,
1007845089,"7343200",0,1007660897,,
1008208080,"7343229",0,1007661081,,
1007845124,"7343237",0,1007661108,,
1007962364,"7343242",0,1007661123,,
1007857214,"7343267",0,1007661318,,
1007857215,"7343268",0,1007661321,,
1007857219,"7343272",0,1007661333,,
1007857248,"7343301",0,1007661420,,
1007857249,"7343302",0,1007661423,,
1007857252,"7343305",0,1007661432,,
1007857253,"7343306",0,1007661435,,
1007857264,"7343317",0,1007661468,,
1007857265,"7343318",0,1007661471,,
1007857266,"7343319",0,1007661739,,
1007962365,"7343320",0,1007661742,,
1007857267,"7343321",0,1007661745,,
1007857268,"7343322",0,1007661748,,
1007857269,"7343323",0,1007661751,,
1007857270,"7343324",0,1007661754,,
1007857271,"7343325",0,1007661757,,
1007857272,"7343326",0,1007661760,,
1007857273,"7343327",0,1007661763,,
1007857284,"7343338",0,1007662101,,
1007857301,"7343355",0,1007662167,,
1007857302,"7343356",0,1007662173,,
1007857303,"7343357",0,1007662176,,
1007857304,"7343358",0,1007662182,,
1007857305,"7343359",0,1007662188,,
1007865204,"7343421",0,1007662497,,
1007865270,"7343491",0,1007663160,,
1007865271,"7343492",0,1007663163,,
1007865272,"7343493",0,1007663166,,
1007865273,"7343494",0,1007663169,,
1007865283,"7343504",0,1007663470,,
1007865284,"7343505",0,1007663473,,
1007865285,"7343506",0,1007663535,,
1007865297,"7343518",0,1007663571,,
1007865298,"7343519",0,1007663574,,
1007865299,"7343520",0,1007663577,,
1007865300,"7343521",0,1007663580,,
1007871552,"7343574",0,1007664083,,
1007871553,"7343575",0,1007664086,,
1007871579,"7343602",0,1007664213,,
1007871580,"7343603",0,1007664216,,
1008072428,"7344112",0,1007672739,,
1008072429,"7344113",0,1007672742,,
1008072430,"7344114",0,1007672772,,
1008072437,"7344121",0,1007672793,,
1008072439,"7344123",0,1007672799,,
1008072440,"7344124",0,1007672802,,
1008072441,"7344125",0,1007672805,,
1008072442,"7344126",0,1007672808,,
1008072443,"7344127",0,1007672811,,
1008072445,"7344129",0,1007672817,,
1008072446,"7344130",0,1007672971,,
1008243471,"7344134",0,1007672983,,
1008072454,"7344140",0,1007673414,,
1008072455,"7344141",0,1007673417,,
1008072458,"7344144",0,1007673426,,
1008072459,"7344145",0,1007673429,,
1008072460,"7344146",0,1007673432,,
1008243473,"7344150",0,1007673444,,
1008243474,"7344151",0,1007673447,,
1008243475,"7344152",0,1007673450,,
1008243476,"7344153",0,1007673453,,
1008072463,"7344154",0,1007674035,,
1008072467,"7344158",0,1007674059,,
1008072469,"7344160",0,1007674282,,
1008243477,"7344162",0,1007674294,,
1008243478,"7344163",0,1007674420,,
1008243479,"7344164",0,1007674423,,
1008072472,"7344166",0,1007674444,,
1008072474,"7344168",0,1007674453,,
1008072475,"7344169",0,1007674459,,
1008072476,"7344170",0,1007674462,,
1008072477,"7344171",0,1007674465,,
1008072478,"7344172",0,1007674468,,
1008072481,"7344175",0,1007674480,,
1008072483,"7344177",0,1007674486,,
1008072484,"7344180",0,1007674593,,
1008072512,"7344208",0,1007675286,,
1008072568,"7344271",0,1007677586,,
1008072569,"7344272",0,1007677592,,
1008072571,"7344275",0,1007677637,,
1008072572,"7344276",0,1007677652,,
1008072573,"7344277",0,1007677742,,
1008084725,"7344423",0,1007679004,,
1008084728,"7344426",0,1007679043,,
1008084729,"7344427",0,1007679055,,
1008084737,"7344439",0,1007679258,,
1008084759,"7344470",0,1007679526,,
1008084760,"7344471",0,1007679529,,
1008084761,"7344472",0,1007679532,,
1008084762,"7344473",0,1007679535,,
1008084763,"7344474",0,1007679538,,
1008084764,"7344475",0,1007679541,,
1008084765,"7344476",0,1007679544,,
1008084766,"7344477",0,1007679547,,
1008084770,"7344482",0,1007679562,,
1008084771,"7344483",0,1007679565,,
1008084772,"7344484",0,1007679568,,
1008084793,"7344510",0,1007686408,,
1008084794,"7344511",0,1007686411,,
1008084795,"7344512",0,1007686430,,
1008084796,"7344513",0,1007686436,,
1008084798,"7344515",0,1007686448,,
1008084800,"7344517",0,1007686454,,
1008084801,"7344518",0,1007686457,,
1008084802,"7344519",0,1007686476,,
1008084804,"7344521",0,1007686485,,
1008084805,"7344522",0,1007686491,,
1008084806,"7344523",0,1007686541,,
1008084807,"7344524",0,1007686547,,
1008084809,"7344526",0,1007686577,,
1008243507,"7344527",0,1007686580,,
1008243512,"7344655",0,1007687164,,
1008084812,"7344656",0,1007687167,,
1008243513,"7344657",0,1007687170,,
1008243514,"7344658",0,1007687173,,
1008084813,"7344659",0,1007687176,,
1008243515,"7344660",0,1007687179,,
1008243516,"7344662",0,1007687185,,
1008243517,"7344663",0,1007687188,,
1008084815,"7344664",0,1007687191,,
1008243518,"7344665",0,1007687194,,
1008243519,"7344666",0,1007687197,,
1008243520,"7344667",0,1007687200,,
1008084816,"7344668",0,1007687203,,
1008243521,"7344669",0,1007687206,,
1008243522,"7344670",0,1007687209,,
1008243523,"7344675",0,1007687230,,
1008243524,"7344676",0,1007687233,,
1008084821,"7344677",0,1007687236,,
1008109784,"7344678",0,1007687239,,
1008084822,"7344679",0,1007687242,,
1008084823,"7344680",0,1007687245,,
1008084824,"7344681",0,1007687248,,
1008084826,"7344683",0,1007687254,,
1008084827,"7344684",0,1007687257,,
1008084856,"7344732",0,1007688477,,
1008084857,"7344733",0,1007688480,,
1007871756,"7344764",0,1007682993,,
1007871757,"7344765",0,1007683002,,
1007871758,"7344766",0,1007683005,,
1007871759,"7344767",0,1007683008,,
1007871760,"7344768",0,1007683011,,
1007871772,"7344780",0,1007683678,,
1007871776,"7344784",0,1007683690,,
1007871777,"7344785",0,1007683693,,
1007871778,"7344786",0,1007683696,,
1007871779,"7344787",0,1007683699,,
1007871780,"7344788",0,1007683702,,
1007871781,"7344789",0,1007683705,,
1007871782,"7344790",0,1007683708,,
1007871783,"7344791",0,1007683711,,
1007871784,"7344792",0,1007683714,,
1007871785,"7344793",0,1007683717,,
1007871828,"7344836",0,1007683846,,
1007871829,"7344837",0,1007683849,,
1007871830,"7344838",0,1007683852,,
1007879151,"7344919",0,1007686664,,
1007879157,"7344925",0,1007686712,,
1007879158,"7344926",0,1007686715,,
1007879159,"7344927",0,1007686718,,
1007879160,"7344928",0,1007686721,,
1007879166,"7344934",0,1007686745,,
1007879185,"7344953",0,1007688648,,
1007879186,"7344954",0,1007688651,,
1007879200,"7344968",0,1007688859,,
1008085021,"7345394",0,1007691294,,
1008085022,"7345395",0,1007691297,,
1008085122,"7345623",0,1007692442,,
1008257819,"7345624",0,1007692445,,
1008085123,"7345626",0,1007692451,,
1008085125,"7345628",0,1007692457,,
1008257821,"7345629",0,1007692460,,
1007879436,"7345816",0,1007695536,,
1007879437,"7345817",0,1007695539,,
1007879438,"7345818",0,1007696091,,
1007879447,"7345827",0,1007696118,,
1007879450,"7345830",0,1007696127,,
1007879451,"7345831",0,1007696130,,
1007879452,"7345832",0,1007696133,,
1007879460,"7345840",0,1007696157,,
1007879461,"7345841",0,1007696160,,
1007879469,"7345849",0,1007696184,,
1007879471,"7345851",0,1007696190,,
1007879472,"7345852",0,1007696193,,
1007879473,"7345853",0,1007696196,,
1007879474,"7345854",0,1007696199,,
1007888618,"7346044",0,1007697589,,
1007888619,"7346045",0,1007697592,,
1007888620,"7346046",0,1007697595,,
1007888621,"7346047",0,1007697598,,
1007888622,"7346048",0,1007697601,,
1007888645,"7346071",0,1007697670,,
1007888646,"7346072",0,1007697673,,
1007888647,"7346073",0,1007697676,,
1007888648,"7346074",0,1007697679,,
1007888654,"7346080",0,1007697697,,
1007897615,"7346081",0,1007697700,,
1007897616,"7346082",0,1007697703,,
1007897617,"7346083",0,1007697706,,
1007897624,"7346090",0,1007697727,,
1007897625,"7346091",0,1007697730,,
1007897626,"7346092",0,1007697733,,
1007897627,"7346093",0,1007697736,,
1007897628,"7346094",0,1007697739,,
1007897629,"7346095",0,1007697742,,
1007897630,"7346096",0,1007697745,,
1007897631,"7346097",0,1007697748,,
1007897648,"7346114",0,1007697799,,
1008257832,"7346142",0,1007698651,,
1008257833,"7346143",0,1007698654,,
1008257864,"7346271",0,1007700440,,
1008085192,"7346272",0,1007700443,,
1008085194,"7346274",0,1007700449,,
1008085195,"7346275",0,1007700452,,
